id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3309,hikon_s3_v1_accel_001,-0.862305,0.201416,-0.169434,0.901579,1.18321,0.748092,-0.320611,2026-04-06 11:49:41.75036+00
3310,hikon_s3_v1_accel_001,-0.895996,0.182861,-0.123779,0.922805,1.72519,-1.34351,-1.20611,2026-04-06 11:50:43.110001+00
3311,hikon_s3_v1_accel_001,-0.803223,0.228516,-0.21582,0.862534,3.24428,2.92366,-15.4427,2026-04-06 11:50:56.23007+00
3312,hikon_s3_v1_accel_001,-0.856689,0.20752,-0.135498,0.891819,-0.526718,-1.57252,0.580153,2026-04-06 11:51:06.841857+00
3313,hikon_s3_v1_accel_001,-0.860352,0.227783,-0.208984,0.914202,2.8626,3.99237,-1.64122,2026-04-06 11:51:21.490321+00
3314,hikon_s3_v1_accel_001,-0.873535,0.162109,-0.190186,0.908578,3.8855,2.19847,-0.839695,2026-04-06 11:51:26.912525+00
3315,hikon_s3_v1_accel_001,-0.830566,0.197021,-0.358643,0.925896,0.030534,26.0458,-2.87786,2026-04-06 11:51:40.738901+00
3316,hikon_s3_v1_accel_001,-0.868164,0.20874,-0.193848,0.913706,1.66412,-17.3588,0.496183,2026-04-06 11:51:58.484316+00
3317,hikon_s3_v1_accel_001,-0.875977,0.217285,-0.110352,0.909244,3.50382,2.70992,-1.72519,2026-04-06 11:52:09.157193+00
3318,hikon_s3_v1_accel_001,-0.816895,0.072021,-0.260498,0.860443,-4.61832,33.2748,-6.37405,2026-04-06 11:52:18.864683+00
3319,hikon_s3_v1_accel_001,-0.937256,0.282959,0.536865,1.11658,11.1908,-7.32061,14.3893,2026-04-06 11:52:29.291431+00
3320,hikon_s3_v1_accel_001,-0.524902,-0.790039,0.384033,1.02331,13.7634,-11.8092,-11.8855,2026-04-06 11:52:38.507022+00
3321,hikon_s3_v1_accel_001,-0.74707,-0.393066,0.530762,0.997158,1.59542,2.03053,2.78626,2026-04-06 11:53:01.661314+00
3322,hikon_s3_v1_accel_001,-0.783203,-0.435303,0.512939,1.03247,-3.05344,-14.1145,0.625954,2026-04-06 11:53:11.660627+00
3323,hikon_s3_v1_accel_001,-0.759521,-0.452393,0.557861,1.04534,9.90076,-15.7939,9.16031,2026-04-06 11:53:21.497038+00
3324,hikon_s3_v1_accel_001,-0.831055,-0.140625,0.608643,1.03965,27.3053,-8.29771,28.3435,2026-04-06 11:53:32.879392+00
3325,hikon_s3_v1_accel_001,-0.827637,-0.143799,0.629883,1.04996,7.14504,7.47328,17.0229,2026-04-06 11:53:41.9841+00
3326,hikon_s3_v1_accel_001,-0.900635,0.303711,-0.025146,0.950797,-0.763359,-6.59542,-3.64885,2026-04-06 11:53:59.495044+00
3327,hikon_s3_v1_accel_001,-0.741699,0.348633,-0.373047,0.900459,3.70229,2.01527,1.21374,2026-04-06 11:54:09.369216+00
