id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
2046,hikon_s3_v1_accel_001,-0.552246,-0.786621,-0.054932,0.962687,1.85496,4.07634,-1.74809,2026-04-03 09:52:00.654133+00
2047,hikon_s3_v1_accel_001,-0.547607,-0.759033,-0.158691,0.949309,7.30534,2.65649,-2.93893,2026-04-03 09:52:10.962653+00
2048,hikon_s3_v1_accel_001,-0.520508,-0.789795,-0.136963,0.955753,4.07634,0.587786,-2.74046,2026-04-03 09:52:20.882957+00
2049,hikon_s3_v1_accel_001,-0.508789,-0.78125,-0.1604,0.946016,-2.29008,-2.93893,1.39695,2026-04-03 09:52:30.926668+00
2050,hikon_s3_v1_accel_001,-0.539307,-0.699219,-0.140137,0.89409,5.1145,0.78626,-3.69466,2026-04-03 09:52:41.058994+00
2051,hikon_s3_v1_accel_001,-0.558105,-0.717773,-0.168213,0.924649,1.0687,-4.47328,-1.72519,2026-04-03 09:52:50.829678+00
2052,hikon_s3_v1_accel_001,-0.577148,-0.696777,-0.253418,0.939585,8.45802,-1.21374,-5.28244,2026-04-03 09:53:00.715023+00
2053,hikon_s3_v1_accel_001,-0.291504,-0.913086,-0.186279,0.976422,4.14504,-2.8626,-1.17557,2026-04-03 09:53:10.953921+00
2054,hikon_s3_v1_accel_001,-0.310547,-0.87085,-0.228027,0.952268,2.32061,-1.36641,-3,2026-04-03 09:53:20.875027+00
2055,hikon_s3_v1_accel_001,0.018555,-0.010925,-0.023987,0.032234,2.32061,-1.36641,-3,2026-04-03 09:53:31.414039+00
2056,hikon_s3_v1_accel_001,-0.327881,-0.913086,-0.023926,0.970466,31.2901,-24.1985,18.5802,2026-04-03 09:53:40.886854+00
2057,hikon_s3_v1_accel_001,-0.024658,-0.967529,-0.178223,0.984116,-10.0076,8.1374,0.435115,2026-04-03 09:53:51.15802+00
2058,hikon_s3_v1_accel_001,-0.094482,-0.833496,-0.381104,0.921348,2.0229,-4.18321,-0.183206,2026-04-03 09:54:01.049561+00
2059,hikon_s3_v1_accel_001,-0.156494,-0.875,-0.33252,0.949044,4.07634,-1.94657,-2.38168,2026-04-03 09:54:10.818747+00
2060,hikon_s3_v1_accel_001,-0.210693,-0.87085,-0.315674,0.949958,-1.44275,-5.18321,1.16031,2026-04-03 09:54:20.919414+00
2061,hikon_s3_v1_accel_001,-0.219727,-0.82373,-0.391846,0.938272,-6.71756,-1.42748,4.64122,2026-04-03 09:54:31.021839+00
2062,hikon_s3_v1_accel_001,-0.202881,-0.82373,-0.390137,0.933755,2.16031,-2.78626,-2.59542,2026-04-03 09:54:41.628541+00
2063,hikon_s3_v1_accel_001,-0.176514,-0.87085,-0.317139,0.943458,2.22901,-0.526718,-1.0916,2026-04-03 09:54:51.112326+00
2064,hikon_s3_v1_accel_001,-0.191162,-0.875244,-0.285889,0.940387,7.99237,4.32061,-6.53435,2026-04-03 09:55:00.982059+00
2065,hikon_s3_v1_accel_001,-0.183105,-0.856689,-0.38916,0.958588,12.6641,13.6947,-37.0382,2026-04-03 09:55:10.971249+00
2066,hikon_s3_v1_accel_001,-0.138184,-0.897705,-0.262939,0.945572,1.61069,-0.282443,-0.656489,2026-04-03 09:55:20.924954+00
2067,hikon_s3_v1_accel_001,-0.128174,-0.919434,-0.257568,0.963394,5.0458,-0.847328,-2.77863,2026-04-03 09:55:31.242266+00
2068,hikon_s3_v1_accel_001,-0.11499,-0.9646,-0.163086,0.985024,2.51145,-3.91603,-0.40458,2026-04-03 09:55:41.077342+00
2069,hikon_s3_v1_accel_001,-0.112061,-0.931641,-0.116943,0.945615,19.1221,-5.60305,-9.42748,2026-04-03 09:55:50.897068+00
2070,hikon_s3_v1_accel_001,0.152893,-0.0448,-0.075378,0.176253,19.1221,-5.60305,-9.42748,2026-04-03 09:56:01.85825+00
2071,hikon_s3_v1_accel_001,-0.280273,-0.794678,-0.361328,0.916855,1.77863,-0.755725,0.290076,2026-04-03 09:56:10.977341+00
2072,hikon_s3_v1_accel_001,0.014221,-0.006042,0.002319,0.015625,1.77863,-0.755725,0.290076,2026-04-03 09:56:22.123431+00
2073,hikon_s3_v1_accel_001,-0.34668,-0.757324,-0.388428,0.919023,2.15267,0.381679,-1.76336,2026-04-03 09:56:30.997269+00
2074,hikon_s3_v1_accel_001,-0.27002,-0.696533,-0.526123,0.913715,3.62595,-0.80916,-0.770992,2026-04-03 09:56:41.21986+00
2075,hikon_s3_v1_accel_001,-0.162598,-0.797852,-0.429932,0.920786,5.0458,6.72519,-6.22901,2026-04-03 09:56:51.092728+00
2076,hikon_s3_v1_accel_001,-0.314453,-0.712646,-0.492188,0.921409,3.49618,-2.08397,-3.67176,2026-04-03 09:57:01.389622+00
2077,hikon_s3_v1_accel_001,-0.306396,-0.661621,-0.542969,0.909085,2.76336,4.52672,-1.61832,2026-04-03 09:57:11.405607+00
2078,hikon_s3_v1_accel_001,-0.305176,-0.627686,-0.454346,0.832797,-11.5801,-1.70229,-13.3969,2026-04-03 09:57:21.301823+00
2079,hikon_s3_v1_accel_001,-0.550781,-0.852295,-0.151123,1.02596,0.122137,23.4122,11.6183,2026-04-03 09:57:31.465017+00
2080,hikon_s3_v1_accel_001,-0.136963,-0.639404,-0.63501,0.911501,-1.28244,19.0534,-11.1221,2026-04-03 09:57:41.424902+00
2081,hikon_s3_v1_accel_001,0.091553,-1.11279,-0.552002,1.24555,-10.9466,-21.6947,50.9389,2026-04-03 09:57:51.072289+00
2082,hikon_s3_v1_accel_001,-0.209473,-0.602539,-0.61377,0.885237,0.427481,-0.328244,-1.34351,2026-04-03 09:58:01.425503+00
2083,hikon_s3_v1_accel_001,-0.208008,-0.705078,-0.554443,0.920766,2.0458,-1.90076,5.29771,2026-04-03 09:58:11.331484+00
2084,hikon_s3_v1_accel_001,0.056885,-0.763428,-0.601318,0.973469,6.65649,-3.0229,-1.53435,2026-04-03 09:58:21.11599+00
2085,hikon_s3_v1_accel_001,0.17749,-0.479736,-0.408936,0.654888,28.3664,70.7176,0.885496,2026-04-03 09:58:31.170623+00
2086,hikon_s3_v1_accel_001,0.290283,-0.755859,-0.492676,0.947796,2.44275,-8.67176,-5.14504,2026-04-03 09:58:41.232158+00
2087,hikon_s3_v1_accel_001,0.167725,-0.804688,-0.47876,0.951244,3.99237,-0.687023,-2.27481,2026-04-03 09:58:51.24738+00
2088,hikon_s3_v1_accel_001,0.26709,-0.792725,-0.446533,0.948231,-6.90076,-0.526718,-1.22901,2026-04-03 09:59:01.283591+00
2089,hikon_s3_v1_accel_001,0.021484,-0.797852,-0.499756,0.941692,7.45038,-1.13741,-2.83206,2026-04-03 09:59:11.228269+00
2090,hikon_s3_v1_accel_001,0.062256,-0.776367,-0.480469,0.915135,1.45801,1.73282,0.007634,2026-04-03 09:59:21.682378+00
2091,hikon_s3_v1_accel_001,0.137939,-0.787354,-0.522461,0.954944,3.25191,3.87786,-6.38931,2026-04-03 09:59:31.580907+00
2092,hikon_s3_v1_accel_001,0.182373,-0.808838,-0.492432,0.964348,2.9771,-5.51145,-1.98473,2026-04-03 09:59:41.6037+00
2093,hikon_s3_v1_accel_001,0.166992,-0.798584,-0.502197,0.958032,4.59542,-2.80916,-8.83206,2026-04-03 09:59:51.211323+00
2094,hikon_s3_v1_accel_001,0.281494,-0.745605,-0.474609,0.927589,3.94656,2.16031,-6.44275,2026-04-03 10:00:01.796024+00
2095,hikon_s3_v1_accel_001,0.144531,-0.794189,-0.5,0.94954,2.00763,-2.0687,0.717557,2026-04-03 10:00:11.875899+00
2096,hikon_s3_v1_accel_001,0.192627,-0.785156,-0.5,0.950566,2.77863,-0.450382,-1.78626,2026-04-03 10:00:21.70213+00
2097,hikon_s3_v1_accel_001,0.177734,-0.780029,-0.492188,0.9393,2.27481,-4.48855,-1.03817,2026-04-03 10:00:31.330824+00
2098,hikon_s3_v1_accel_001,0.141357,-0.836426,-0.463867,0.966831,-3.01527,7.79389,-4.25954,2026-04-03 10:00:41.302789+00
2099,hikon_s3_v1_accel_001,0.102539,-0.766602,-0.511719,0.927388,3.90076,3.9771,-4.30534,2026-04-03 10:00:51.597157+00
2100,hikon_s3_v1_accel_001,0.063721,-0.764893,-0.43457,0.882027,2.9084,-0.114504,2.28244,2026-04-03 10:01:01.207169+00
2101,hikon_s3_v1_accel_001,0.10083,-0.798584,-0.513916,0.954994,5.0458,0.022901,-3.0687,2026-04-03 10:01:11.830356+00
2102,hikon_s3_v1_accel_001,0.279053,-0.908936,-0.427002,1.04229,-26.4198,-23.2824,8.41221,2026-04-03 10:01:21.47176+00
2103,hikon_s3_v1_accel_001,0.306152,-0.802979,-0.436768,0.963986,4.32061,22.9542,-6.66412,2026-04-03 10:01:31.482997+00
