id,device_id,accel_x,accel_y,accel_z,accel_magnitude,gyro_x,gyro_y,gyro_z,created_at
3932,hikon_s3_v1_accel_001,-0.580566,0.410889,0.807373,1.07598,1.41221,-1.87023,0.427481,2026-04-07 09:58:38.47459+00
3933,hikon_s3_v1_accel_001,-0.228516,0.341797,0.977539,1.06048,-21.3511,-7.19084,-34.0611,2026-04-07 09:58:48.893143+00
3934,hikon_s3_v1_accel_001,-0.662842,0.553711,0.572021,1.03594,2.15267,0.183206,-1.82443,2026-04-07 09:59:10.980995+00
3935,hikon_s3_v1_accel_001,-0.699707,0.567383,0.659668,1.11655,-19.7176,-5.09924,10.3588,2026-04-07 09:59:21.243519+00
3936,hikon_s3_v1_accel_001,-0.774902,0.504395,0.394775,1.00535,4.41985,3.61069,5.49618,2026-04-07 09:59:31.472511+00
3937,hikon_s3_v1_accel_001,-0.751221,0.5,0.464844,1.01509,0.122137,-0.145038,-0.21374,2026-04-07 09:59:41.051837+00
3938,hikon_s3_v1_accel_001,-0.772217,0.445801,0.476074,1.01079,4.83969,-3.03817,1.15267,2026-04-07 09:59:54.260499+00
3939,hikon_s3_v1_accel_001,-0.858154,0.438232,0.255371,0.99684,1.86259,-2.16031,-1.16794,2026-04-07 10:02:06.62508+00
3940,hikon_s3_v1_accel_001,-0.593262,0.902344,0.072266,1.08231,-2.56488,0.374046,1.40458,2026-04-07 10:04:29.165747+00
3941,hikon_s3_v1_accel_001,-0.600342,0.728027,-0.00708,0.943655,1.08397,0.541985,0.374046,2026-04-07 10:04:38.792761+00
3942,hikon_s3_v1_accel_001,-0.792236,0.256592,0.105957,0.839467,0.984733,10.1908,13.8015,2026-04-07 10:04:49.075339+00
3943,hikon_s3_v1_accel_001,-0.74292,0.586182,-0.069824,0.948902,1.98473,-1.80153,-4.87023,2026-04-07 10:04:58.755016+00
3944,hikon_s3_v1_accel_001,-0.713379,0.60083,-0.111328,0.939308,2.19084,-0.099237,-1.03053,2026-04-07 10:05:08.7129+00
3945,hikon_s3_v1_accel_001,-0.860352,0.401367,0.249268,0.981547,-4.37405,-6.81679,-6.0229,2026-04-07 10:06:28.197259+00
